Elapsed_Time_s,Impedance_Ohm
2026-06-11 13:00:01,227.9802
2026-06-11 13:00:02,227.1669
2026-06-11 13:00:03,225.9768
2026-06-11 13:00:04,224.4584
2026-06-11 13:00:05,222.5709
2026-06-11 13:00:06,220.4068
2026-06-11 13:00:07,218.0401
2026-06-11 13:00:08,215.6423
2026-06-11 13:00:09,213.2793
2026-06-11 13:00:10,211.0059
2026-06-11 13:00:11,208.9
2026-06-11 13:00:12,206.9304
2026-06-11 13:00:13,205.0151
2026-06-11 13:00:14,203.1197
2026-06-11 13:00:15,201.1379
2026-06-11 13:00:16,199.1883
2026-06-11 13:00:17,197.2595
2026-06-11 13:00:18,195.6675
2026-06-11 13:00:19,194.3687
2026-06-11 13:00:20,193.2759
2026-06-11 13:00:21,192.3781
2026-06-11 13:00:22,191.5345
2026-06-11 13:00:23,190.8386
2026-06-11 13:00:24,190.1689
2026-06-11 13:00:25,189.5964
2026-06-11 13:00:26,189.0516
2026-06-11 13:00:27,188.5456
2026-06-11 13:00:28,188.1045
2026-06-11 13:00:29,187.7331
2026-06-11 13:00:30,187.3603
2026-06-11 13:00:31,187.0332
2026-06-11 13:00:32,186.7774
2026-06-11 13:00:33,186.5105
2026-06-11 13:00:34,186.3272
2026-06-11 13:00:35,186.122
2026-06-11 13:00:36,185.961
2026-06-11 13:00:37,185.8177
2026-06-11 13:00:38,185.664
2026-06-11 13:00:39,185.5183
2026-06-11 13:00:40,185.4824
2026-06-11 13:00:41,185.4247
2026-06-11 13:00:42,185.3783
2026-06-11 13:00:43,185.5073
2026-06-11 13:00:45,185.791
2026-06-11 13:00:46,186.3106
2026-06-11 13:00:47,187.0216
2026-06-11 13:00:48,188.1025
2026-06-11 13:00:49,189.5733
2026-06-11 13:00:50,191.4952
2026-06-11 13:00:51,193.9779
2026-06-11 13:00:52,197.0636
2026-06-11 13:00:53,200.5647
2026-06-11 13:00:54,204.0409
2026-06-11 13:00:55,207.5567
2026-06-11 13:00:56,211.1288
2026-06-11 13:00:57,214.6555
2026-06-11 13:00:58,218.1012
2026-06-11 13:00:59,221.4939
2026-06-11 13:01:00,224.6561
2026-06-11 13:01:01,227.7157
2026-06-11 13:01:02,230.5479
2026-06-11 13:01:03,233.2521
2026-06-11 13:01:04,235.7372
2026-06-11 13:01:05,238.157
2026-06-11 13:01:06,240.4001
2026-06-11 13:01:07,242.5019
2026-06-11 13:01:08,244.5119
2026-06-11 13:01:09,246.4266
2026-06-11 13:01:10,248.1922
2026-06-11 13:01:11,249.8809
2026-06-11 13:01:12,251.4804
2026-06-11 13:01:13,252.9808
2026-06-11 13:01:14,254.3977
2026-06-11 13:01:15,255.7176
2026-06-11 13:01:16,257.0071
2026-06-11 13:01:17,258.1257
2026-06-11 13:01:18,259.2718
2026-06-11 13:01:19,260.3373
2026-06-11 13:01:20,261.3548
2026-06-11 13:01:21,262.3241
2026-06-11 13:01:22,263.2
2026-06-11 13:01:23,264.0499
2026-06-11 13:01:24,264.8497
2026-06-11 13:01:25,265.6176
2026-06-11 13:01:26,266.393
2026-06-11 13:01:27,267.0808
2026-06-11 13:01:28,267.7564
2026-06-11 13:01:29,268.3343
2026-06-11 13:01:30,268.8639
2026-06-11 13:01:31,269.1295
2026-06-11 13:01:33,269.0579
2026-06-11 13:01:34,268.6381
2026-06-11 13:01:35,267.667
2026-06-11 13:01:36,266.2473
2026-06-11 13:01:37,264.4739
2026-06-11 13:01:38,262.4393
2026-06-11 13:01:39,260.2301
2026-06-11 13:01:40,258.1978
2026-06-11 13:01:41,256.2566
2026-06-11 13:01:42,254.4851
2026-06-11 13:01:43,252.8936
2026-06-11 13:01:44,251.4494
2026-06-11 13:01:45,250.0463
2026-06-11 13:01:46,248.8621
2026-06-11 13:01:47,247.7252
2026-06-11 13:01:48,246.6779
2026-06-11 13:01:49,245.7097
2026-06-11 13:01:50,244.9088
2026-06-11 13:01:51,244.131
2026-06-11 13:01:52,243.4483
2026-06-11 13:01:53,242.8247
2026-06-11 13:01:54,242.1902
2026-06-11 13:01:55,241.6881
2026-06-11 13:01:56,241.1967
2026-06-11 13:01:57,240.7398
2026-06-11 13:01:58,240.3365
2026-06-11 13:01:59,239.9384
2026-06-11 13:02:00,239.6282
2026-06-11 13:02:01,239.3199
2026-06-11 13:02:02,239.0669
2026-06-11 13:02:03,238.8016
2026-06-11 13:02:04,238.5948
2026-06-11 13:02:05,238.3488
2026-06-11 13:02:06,238.1041
2026-06-11 13:02:07,237.9972
2026-06-11 13:02:08,237.8607
2026-06-11 13:02:09,237.7263
2026-06-11 13:02:10,237.6038
2026-06-11 13:02:11,237.5141
2026-06-11 13:02:12,237.4225
2026-06-11 13:02:13,237.3654
2026-06-11 13:02:14,237.2866
2026-06-11 13:02:15,237.2478
2026-06-11 13:02:16,237.1754
2026-06-11 13:02:17,237.0744
2026-06-11 13:02:18,236.8182
2026-06-11 13:02:20,236.2582
2026-06-11 13:02:21,235.3792
2026-06-11 13:02:22,234.2013
2026-06-11 13:02:23,232.6616
2026-06-11 13:02:24,230.7065
2026-06-11 13:02:25,228.4432
2026-06-11 13:02:26,225.9493
2026-06-11 13:02:27,223.4886
2026-06-11 13:02:28,220.9571
2026-06-11 13:02:29,218.4859
2026-06-11 13:02:30,216.2984
2026-06-11 13:02:31,214.1655
2026-06-11 13:02:32,212.0885
2026-06-11 13:02:33,210.0784
2026-06-11 13:02:34,207.9337
2026-06-11 13:02:35,205.7914
2026-06-11 13:02:36,203.9137
2026-06-11 13:02:37,202.3529
2026-06-11 13:02:38,201.068
2026-06-11 13:02:39,199.9707
2026-06-11 13:02:40,199.0907
2026-06-11 13:02:41,198.2686
2026-06-11 13:02:42,197.5877
2026-06-11 13:02:43,196.971
2026-06-11 13:02:44,196.35
2026-06-11 13:02:45,195.7955
2026-06-11 13:02:46,195.2988
2026-06-11 13:02:47,194.8229
2026-06-11 13:02:48,194.4088
2026-06-11 13:02:49,194.0177
2026-06-11 13:02:50,193.679
2026-06-11 13:02:51,193.3884
2026-06-11 13:02:52,193.1273
2026-06-11 13:02:53,192.9075
2026-06-11 13:02:54,192.6735
2026-06-11 13:02:55,192.5068
2026-06-11 13:02:56,192.3491
2026-06-11 13:02:57,192.1957
2026-06-11 13:02:58,192.1252
2026-06-11 13:02:59,192.0066
2026-06-11 13:03:00,191.9151
2026-06-11 13:03:01,191.8723
2026-06-11 13:03:02,191.8629
2026-06-11 13:03:03,191.975
2026-06-11 13:03:04,192.2926
2026-06-11 13:03:05,192.8187
2026-06-11 13:03:06,193.6445
2026-06-11 13:03:08,194.7943
2026-06-11 13:03:09,196.3224
2026-06-11 13:03:10,198.2903
2026-06-11 13:03:11,200.8546
2026-06-11 13:03:12,204.0876
2026-06-11 13:03:13,207.6685
2026-06-11 13:03:14,211.318
2026-06-11 13:03:15,215.0185
2026-06-11 13:03:16,218.7082
2026-06-11 13:03:17,222.3996
2026-06-11 13:03:18,226.0876
2026-06-11 13:03:19,229.4791
2026-06-11 13:03:20,232.8489
2026-06-11 13:03:21,236.0119
2026-06-11 13:03:22,238.9112
2026-06-11 13:03:23,241.6772
2026-06-11 13:03:24,244.3261
2026-06-11 13:03:25,246.7815
2026-06-11 13:03:26,249.1238
2026-06-11 13:03:27,251.3155
2026-06-11 13:03:28,253.3896
2026-06-11 13:03:29,255.36
2026-06-11 13:03:30,257.1943
2026-06-11 13:03:31,258.8869
2026-06-11 13:03:32,260.5436
2026-06-11 13:03:33,262.0816
2026-06-11 13:03:34,263.5448
2026-06-11 13:03:35,264.9115
2026-06-11 13:03:36,266.186
2026-06-11 13:03:37,267.4475
2026-06-11 13:03:38,268.5185
2026-06-11 13:03:39,269.6314
2026-06-11 13:03:40,270.651
2026-06-11 13:03:41,271.595
2026-06-11 13:03:42,272.5116
2026-06-11 13:03:43,273.3836
2026-06-11 13:03:44,274.1685
2026-06-11 13:03:45,274.967
2026-06-11 13:03:46,275.6995
2026-06-11 13:03:47,276.4002
2026-06-11 13:03:48,277.0611
2026-06-11 13:03:49,277.7174
2026-06-11 13:03:50,278.2319
2026-06-11 13:03:51,278.4923
2026-06-11 13:03:52,278.4399
2026-06-11 13:03:53,277.9267
2026-06-11 13:03:54,276.9617
2026-06-11 13:03:56,275.3923
2026-06-11 13:03:57,273.4962
2026-06-11 13:03:58,271.4159
2026-06-11 13:03:59,269.0939
2026-06-11 13:04:00,266.9393
2026-06-11 13:04:01,264.868
2026-06-11 13:04:02,262.9893
2026-06-11 13:04:03,261.3199
2026-06-11 13:04:04,259.8316
2026-06-11 13:04:05,258.4195
2026-06-11 13:04:06,257.1548
2026-06-11 13:04:07,255.9592
2026-06-11 13:04:08,254.9359
2026-06-11 13:04:09,253.9224
2026-06-11 13:04:10,253.0401
2026-06-11 13:04:11,252.2289
2026-06-11 13:04:12,251.4701
2026-06-11 13:04:13,250.7946
2026-06-11 13:04:14,250.218
2026-06-11 13:04:15,249.6486
2026-06-11 13:04:16,249.105
2026-06-11 13:04:17,248.6366
2026-06-11 13:04:18,248.2468
2026-06-11 13:04:19,247.8663
2026-06-11 13:04:20,247.5159
2026-06-11 13:04:21,247.1538
2026-06-11 13:04:22,246.8729
2026-06-11 13:04:23,246.6105
2026-06-11 13:04:24,246.4062
2026-06-11 13:04:25,246.2055
2026-06-11 13:04:26,246.0027
2026-06-11 13:04:27,245.8381
2026-06-11 13:04:28,245.6989
2026-06-11 13:04:29,245.5717
2026-06-11 13:04:30,245.4702
2026-06-11 13:04:31,245.3591
2026-06-11 13:04:32,245.2968
2026-06-11 13:04:33,245.2158
2026-06-11 13:04:34,245.1677
2026-06-11 13:04:35,245.0986
2026-06-11 13:04:36,244.9942
2026-06-11 13:04:37,244.9198
2026-06-11 13:04:38,244.6176
2026-06-11 13:04:39,244.1079
2026-06-11 13:04:40,243.2172
2026-06-11 13:04:41,241.9464
2026-06-11 13:04:42,240.2696
2026-06-11 13:04:44,238.2233
2026-06-11 13:04:45,235.8146
2026-06-11 13:04:46,233.2624
2026-06-11 13:04:47,230.5596
2026-06-11 13:04:48,227.9482
2026-06-11 13:04:49,225.3841
2026-06-11 13:04:50,222.9957
2026-06-11 13:04:51,220.7626
2026-06-11 13:04:52,218.5863
2026-06-11 13:04:53,216.4019
2026-06-11 13:04:54,214.1793
2026-06-11 13:04:55,212.0064
2026-06-11 13:04:56,210.202
2026-06-11 13:04:57,208.6796
2026-06-11 13:04:58,207.4317
2026-06-11 13:04:59,206.4046
2026-06-11 13:05:00,205.5108
2026-06-11 13:05:01,204.7086
2026-06-11 13:05:02,203.9953
2026-06-11 13:05:03,203.3079
2026-06-11 13:05:04,202.7142
2026-06-11 13:05:05,202.1346
2026-06-11 13:05:06,201.6766
2026-06-11 13:05:07,201.1887
2026-06-11 13:05:08,200.8538
2026-06-11 13:05:09,200.4667
2026-06-11 13:05:10,200.1943
2026-06-11 13:05:11,199.8965
2026-06-11 13:05:12,199.6704
2026-06-11 13:05:13,199.4983
2026-06-11 13:05:14,199.2898
2026-06-11 13:05:15,199.1083
2026-06-11 13:05:16,198.9535
2026-06-11 13:05:17,198.8668
2026-06-11 13:05:18,198.7869
2026-06-11 13:05:19,198.6862
2026-06-11 13:05:20,198.6154
2026-06-11 13:05:21,198.5953
2026-06-11 13:05:22,198.7662
2026-06-11 13:05:23,199.0743
2026-06-11 13:05:24,199.5546
2026-06-11 13:05:25,200.3538
2026-06-11 13:05:26,201.4338
2026-06-11 13:05:27,202.9636
2026-06-11 13:05:28,204.9012
2026-06-11 13:05:29,207.4581
2026-06-11 13:05:30,210.634
2026-06-11 13:05:32,214.3465
2026-06-11 13:05:33,218.0839
2026-06-11 13:05:34,221.8418
2026-06-11 13:05:35,225.6973
2026-06-11 13:05:36,229.4872
2026-06-11 13:05:37,233.2692
2026-06-11 13:05:38,236.9376
2026-06-11 13:05:39,240.4538
2026-06-11 13:05:40,243.7045
2026-06-11 13:05:41,246.7966
2026-06-11 13:05:42,249.672
2026-06-11 13:05:43,252.3698
2026-06-11 13:05:44,254.9708
2026-06-11 13:05:45,257.378
2026-06-11 13:05:46,259.6415
2026-06-11 13:05:47,261.7492
2026-06-11 13:05:48,263.7625
2026-06-11 13:05:49,265.671
2026-06-11 13:05:50,267.4718
2026-06-11 13:05:51,269.2143
2026-06-11 13:05:52,270.8089
2026-06-11 13:05:53,272.2965
2026-06-11 13:05:54,273.6887
2026-06-11 13:05:55,275.0475
2026-06-11 13:05:56,276.2995
2026-06-11 13:05:57,277.4811
2026-06-11 13:05:58,278.577
2026-06-11 13:05:59,279.6058
2026-06-11 13:06:00,280.5569
2026-06-11 13:06:01,281.5138
2026-06-11 13:06:02,282.3709
2026-06-11 13:06:03,283.2545
2026-06-11 13:06:04,284.0664
2026-06-11 13:06:05,284.7935
2026-06-11 13:06:06,285.545
2026-06-11 13:06:07,286.2938
2026-06-11 13:06:08,286.9153
2026-06-11 13:06:09,287.4017
2026-06-11 13:06:10,287.7674
2026-06-11 13:06:11,287.6605
2026-06-11 13:06:12,287.1927
2026-06-11 13:06:13,286.1152
2026-06-11 13:06:14,284.502
2026-06-11 13:06:15,282.4776
2026-06-11 13:06:16,280.2032
2026-06-11 13:06:17,277.816
2026-06-11 13:06:18,275.4605
2026-06-11 13:06:20,273.3192
2026-06-11 13:06:21,271.3043
2026-06-11 13:06:22,269.5971
2026-06-11 13:06:23,267.9784
2026-06-11 13:06:24,266.5331
2026-06-11 13:06:25,265.2272
2026-06-11 13:06:26,264.0124
2026-06-11 13:06:27,263.0022
2026-06-11 13:06:28,262.0009
2026-06-11 13:06:29,261.1022
2026-06-11 13:06:30,260.2233
2026-06-11 13:06:31,259.5122
2026-06-11 13:06:32,258.8183
2026-06-11 13:06:33,258.2506
2026-06-11 13:06:34,257.71
2026-06-11 13:06:35,257.2131
2026-06-11 13:06:36,256.7355
2026-06-11 13:06:37,256.3213
2026-06-11 13:06:38,255.9425
2026-06-11 13:06:39,255.5759
2026-06-11 13:06:40,255.2851
2026-06-11 13:06:41,255.0609
2026-06-11 13:06:42,254.8292
2026-06-11 13:06:43,254.536
2026-06-11 13:06:44,254.3427
2026-06-11 13:06:45,254.1846
2026-06-11 13:06:46,254.0103
2026-06-11 13:06:47,253.8889
2026-06-11 13:06:48,253.7621
2026-06-11 13:06:49,253.6195
2026-06-11 13:06:50,253.5859
2026-06-11 13:06:51,253.4909
2026-06-11 13:06:52,253.4507
2026-06-11 13:06:53,253.418
2026-06-11 13:06:54,253.3506
2026-06-11 13:06:55,253.2641
2026-06-11 13:06:56,253.1522
2026-06-11 13:06:57,252.9692
2026-06-11 13:06:58,252.4907
2026-06-11 13:06:59,251.707
2026-06-11 13:07:00,250.5318
2026-06-11 13:07:01,248.9162
2026-06-11 13:07:02,246.8567
2026-06-11 13:07:03,244.5074
2026-06-11 13:07:04,241.7984
2026-06-11 13:07:05,239.0288
2026-06-11 13:07:06,236.2783
2026-06-11 13:07:08,233.6042
2026-06-11 13:07:09,231.0381
2026-06-11 13:07:10,228.6456
2026-06-11 13:07:11,226.358
2026-06-11 13:07:12,223.9513
2026-06-11 13:07:13,221.554
2026-06-11 13:07:14,219.3059
2026-06-11 13:07:15,217.3174
2026-06-11 13:07:16,215.766
2026-06-11 13:07:17,214.5659
2026-06-11 13:07:18,213.4949
2026-06-11 13:07:19,212.6111
2026-06-11 13:07:20,211.7527
2026-06-11 13:07:21,210.9697
2026-06-11 13:07:22,210.191
2026-06-11 13:07:23,209.5085
2026-06-11 13:07:24,208.8784
2026-06-11 13:07:25,208.3774
2026-06-11 13:07:26,207.9406
2026-06-11 13:07:27,207.5258
2026-06-11 13:07:28,207.167
2026-06-11 13:07:29,206.8564
2026-06-11 13:07:30,206.6166
2026-06-11 13:07:31,206.3865
2026-06-11 13:07:32,206.2436
2026-06-11 13:07:33,206.0969
2026-06-11 13:07:34,205.9388
2026-06-11 13:07:35,205.8094
2026-06-11 13:07:36,205.7407
2026-06-11 13:07:37,205.65
2026-06-11 13:07:38,205.6006
2026-06-11 13:07:39,205.5325
2026-06-11 13:07:40,205.504
2026-06-11 13:07:41,205.615
2026-06-11 13:07:42,205.8971
2026-06-11 13:07:43,206.4014
2026-06-11 13:07:44,207.1869
2026-06-11 13:07:45,208.2782
2026-06-11 13:07:46,209.763
2026-06-11 13:07:47,211.7236
2026-06-11 13:07:48,214.1957
2026-06-11 13:07:49,217.398
2026-06-11 13:07:50,221.153
2026-06-11 13:07:51,225.105
2026-06-11 13:07:52,229.0508
2026-06-11 13:07:53,233.0273
2026-06-11 13:07:55,237.0002
2026-06-11 13:07:56,240.9415
2026-06-11 13:07:57,244.8919
2026-06-11 13:07:58,248.5681
2026-06-11 13:07:59,252.0292
2026-06-11 13:08:00,255.273
2026-06-11 13:08:01,258.342
2026-06-11 13:08:02,261.2371
2026-06-11 13:08:03,263.9543
2026-06-11 13:08:04,266.4709
2026-06-11 13:08:05,268.8117
2026-06-11 13:08:06,271.0889
2026-06-11 13:08:07,273.1318
2026-06-11 13:08:08,275.0608
2026-06-11 13:08:09,276.9317
2026-06-11 13:08:10,278.6882
2026-06-11 13:08:11,280.3732
2026-06-11 13:08:12,281.9272
2026-06-11 13:08:13,283.3788
2026-06-11 13:08:14,284.7713
2026-06-11 13:08:15,286.0308
2026-06-11 13:08:16,287.2323
2026-06-11 13:08:17,288.4058
2026-06-11 13:08:18,289.5191
2026-06-11 13:08:19,290.5442
2026-06-11 13:08:20,291.5343
2026-06-11 13:08:21,292.4981
2026-06-11 13:08:22,293.3233
2026-06-11 13:08:23,294.1011
2026-06-11 13:08:24,294.9585
2026-06-11 13:08:25,295.7081
2026-06-11 13:08:26,296.4394
2026-06-11 13:08:27,297.1955
2026-06-11 13:08:28,297.7922
2026-06-11 13:08:29,298.1918
2026-06-11 13:08:30,298.293
2026-06-11 13:08:31,297.9785
2026-06-11 13:08:32,297.1616
2026-06-11 13:08:33,295.728
2026-06-11 13:08:34,293.7674
2026-06-11 13:08:35,291.5118
2026-06-11 13:08:36,289.0323
2026-06-11 13:08:37,286.5484
2026-06-11 13:08:38,284.1776
2026-06-11 13:08:39,282.0538
2026-06-11 13:08:40,280.0969
2026-06-11 13:08:41,278.3858
2026-06-11 13:08:43,276.818
2026-06-11 13:08:44,275.3295
2026-06-11 13:08:45,274.0557
2026-06-11 13:08:46,272.8498
2026-06-11 13:08:47,271.7625
2026-06-11 13:08:48,270.7909
2026-06-11 13:08:49,269.9524
2026-06-11 13:08:50,269.1088
2026-06-11 13:08:51,268.3797
2026-06-11 13:08:52,267.7042
2026-06-11 13:08:53,267.1062
2026-06-11 13:08:54,266.54
2026-06-11 13:08:55,266.0338
2026-06-11 13:08:56,265.6382
2026-06-11 13:08:57,265.2294
2026-06-11 13:08:58,264.816
2026-06-11 13:08:59,264.4846
2026-06-11 13:09:00,264.2215
2026-06-11 13:09:01,263.96
2026-06-11 13:09:02,263.717
2026-06-11 13:09:03,263.5156
2026-06-11 13:09:04,263.3351
2026-06-11 13:09:05,263.202
2026-06-11 13:09:06,263.0149
2026-06-11 13:09:07,262.9047
2026-06-11 13:09:08,262.7645
2026-06-11 13:09:09,262.6418
2026-06-11 13:09:10,262.5822
2026-06-11 13:09:11,262.4779
2026-06-11 13:09:12,262.4017
2026-06-11 13:09:13,262.3266
2026-06-11 13:09:14,262.2775
2026-06-11 13:09:15,262.157
2026-06-11 13:09:16,261.9181
2026-06-11 13:09:17,261.4095
2026-06-11 13:09:18,260.6499
2026-06-11 13:09:19,259.4453
2026-06-11 13:09:20,257.8471
2026-06-11 13:09:21,255.7191
2026-06-11 13:09:22,253.195
2026-06-11 13:09:23,250.5053
2026-06-11 13:09:24,247.6402
2026-06-11 13:09:25,244.7651
2026-06-11 13:09:26,241.9036
2026-06-11 13:09:27,239.3009
2026-06-11 13:09:28,236.8099
2026-06-11 13:09:29,234.2899
2026-06-11 13:09:30,231.7698
2026-06-11 13:09:32,229.2372
2026-06-11 13:09:33,226.8494
2026-06-11 13:09:34,224.9121
2026-06-11 13:09:35,223.3951
2026-06-11 13:09:36,222.1637
2026-06-11 13:09:37,221.0564
2026-06-11 13:09:38,220.1463
2026-06-11 13:09:39,219.2836
2026-06-11 13:09:40,218.536
2026-06-11 13:09:41,217.7924
2026-06-11 13:09:42,217.102
2026-06-11 13:09:43,216.5236
2026-06-11 13:09:44,215.9796
2026-06-11 13:09:45,215.5084
2026-06-11 13:09:46,215.1382
2026-06-11 13:09:47,214.8153
2026-06-11 13:09:48,214.5697
2026-06-11 13:09:49,214.2815
2026-06-11 13:09:50,214.1153
2026-06-11 13:09:51,213.9422
2026-06-11 13:09:52,213.7261
2026-06-11 13:09:53,213.6133
2026-06-11 13:09:54,213.5432
2026-06-11 13:09:55,213.4256
2026-06-11 13:09:56,213.4172
2026-06-11 13:09:57,213.2831
2026-06-11 13:09:58,213.2218
2026-06-11 13:09:59,213.2257
2026-06-11 13:10:00,213.3269
2026-06-11 13:10:01,213.6075
2026-06-11 13:10:02,214.0117
2026-06-11 13:10:03,214.7219
2026-06-11 13:10:04,215.7146
2026-06-11 13:10:05,217.1224
2026-06-11 13:10:06,219.0176
2026-06-11 13:10:07,221.3808
2026-06-11 13:10:08,224.4599
2026-06-11 13:10:09,228.1942
2026-06-11 13:10:10,232.2258
2026-06-11 13:10:11,236.3684
2026-06-11 13:10:12,240.5544
2026-06-11 13:10:13,244.7263
2026-06-11 13:10:14,248.9589
2026-06-11 13:10:15,253.0075
2026-06-11 13:10:16,256.9141
2026-06-11 13:10:17,260.6304
2026-06-11 13:10:19,264.0421
2026-06-11 13:10:20,267.3025
2026-06-11 13:10:21,270.3629
2026-06-11 13:10:22,273.2603
2026-06-11 13:10:23,275.9973
2026-06-11 13:10:24,278.5329
2026-06-11 13:10:25,280.9192
2026-06-11 13:10:26,283.1635
2026-06-11 13:10:27,285.2613
2026-06-11 13:10:28,287.237
2026-06-11 13:10:29,289.1537
2026-06-11 13:10:30,290.8708
2026-06-11 13:10:31,292.5239
2026-06-11 13:10:32,294.0648
2026-06-11 13:10:33,295.5224
2026-06-11 13:10:34,296.852
2026-06-11 13:10:35,298.1364
2026-06-11 13:10:36,299.319
2026-06-11 13:10:37,300.4736
2026-06-11 13:10:38,301.594
2026-06-11 13:10:39,302.6358
2026-06-11 13:10:40,303.5443
2026-06-11 13:10:41,304.4782
2026-06-11 13:10:42,305.3546
2026-06-11 13:10:43,306.1354
2026-06-11 13:10:44,306.9255
2026-06-11 13:10:45,307.6287
2026-06-11 13:10:46,308.3437
2026-06-11 13:10:47,309.0042
2026-06-11 13:10:48,309.5731
2026-06-11 13:10:49,309.9275
2026-06-11 13:10:50,309.7573
2026-06-11 13:10:51,309.1196
2026-06-11 13:10:52,307.8518
2026-06-11 13:10:53,305.9997
2026-06-11 13:10:54,303.6669
2026-06-11 13:10:55,301.1348
2026-06-11 13:10:56,298.504
2026-06-11 13:10:57,295.9619
2026-06-11 13:10:58,293.5581
2026-06-11 13:10:59,291.4114
2026-06-11 13:11:00,289.5057
2026-06-11 13:11:01,287.8639
2026-06-11 13:11:02,286.2824
2026-06-11 13:11:03,284.8248
2026-06-11 13:11:04,283.57
2026-06-11 13:11:06,282.4015
2026-06-11 13:11:07,281.3032
2026-06-11 13:11:08,280.3075
2026-06-11 13:11:09,279.4926
2026-06-11 13:11:10,278.6507
2026-06-11 13:11:11,277.964
2026-06-11 13:11:12,277.3745
2026-06-11 13:11:13,276.7563
2026-06-11 13:11:14,276.2214
2026-06-11 13:11:15,275.707
2026-06-11 13:11:16,275.2455
2026-06-11 13:11:17,274.849
2026-06-11 13:11:18,274.4893
2026-06-11 13:11:19,274.2331
2026-06-11 13:11:20,273.939
2026-06-11 13:11:21,273.6718
2026-06-11 13:11:22,273.4733
2026-06-11 13:11:23,273.2729
2026-06-11 13:11:24,273.0611
2026-06-11 13:11:25,272.8547
2026-06-11 13:11:26,272.7458
2026-06-11 13:11:27,272.6424
2026-06-11 13:11:28,272.5598
2026-06-11 13:11:29,272.3932
2026-06-11 13:11:30,272.3671
2026-06-11 13:11:31,272.2902
2026-06-11 13:11:32,272.2267
2026-06-11 13:11:33,272.2102
2026-06-11 13:11:34,272.1331
2026-06-11 13:11:35,272.025
2026-06-11 13:11:36,271.6724
2026-06-11 13:11:37,271.0093
2026-06-11 13:11:38,269.9545
2026-06-11 13:11:39,268.4605
2026-06-11 13:11:40,266.4362
2026-06-11 13:11:41,263.9673
2026-06-11 13:11:42,261.1733
2026-06-11 13:11:43,258.1954
2026-06-11 13:11:44,255.1281
2026-06-11 13:11:45,252.1738
2026-06-11 13:11:46,249.3419
2026-06-11 13:11:47,246.6337
2026-06-11 13:11:48,243.9274
2026-06-11 13:11:49,241.2345
2026-06-11 13:11:50,238.4696
2026-06-11 13:11:51,235.9607
2026-06-11 13:11:52,233.8947
2026-06-11 13:11:54,232.3138
2026-06-11 13:11:55,230.9809
2026-06-11 13:11:56,229.8315
2026-06-11 13:11:57,228.7924
2026-06-11 13:11:58,227.873
2026-06-11 13:11:59,227.045
2026-06-11 13:12:00,226.2756
2026-06-11 13:12:01,225.5169
2026-06-11 13:12:02,224.8554
2026-06-11 13:12:03,224.2974
2026-06-11 13:12:04,223.8519
2026-06-11 13:12:05,223.4713
2026-06-11 13:12:06,223.1256
2026-06-11 13:12:07,222.8713
2026-06-11 13:12:08,222.598
2026-06-11 13:12:09,222.4122
2026-06-11 13:12:10,222.2457
2026-06-11 13:12:11,222.1147
2026-06-11 13:12:12,221.9761
2026-06-11 13:12:13,221.8471
2026-06-11 13:12:14,221.775
2026-06-11 13:12:15,221.664
2026-06-11 13:12:16,221.6409
2026-06-11 13:12:17,221.5582
2026-06-11 13:12:18,221.5773
2026-06-11 13:12:19,221.6547
2026-06-11 13:12:20,221.8784
2026-06-11 13:12:21,222.2981
2026-06-11 13:12:22,223.0433
2026-06-11 13:12:23,224.0262
2026-06-11 13:12:24,225.3907
2026-06-11 13:12:25,227.164
2026-06-11 13:12:26,229.519
2026-06-11 13:12:27,232.5762
2026-06-11 13:12:28,236.3817
2026-06-11 13:12:29,240.6523
2026-06-11 13:12:30,244.9272
2026-06-11 13:12:31,249.2739
2026-06-11 13:12:32,253.6826
2026-06-11 13:12:33,258.0641
2026-06-11 13:12:34,262.3678
2026-06-11 13:12:35,266.4645
2026-06-11 13:12:36,270.4087
2026-06-11 13:12:37,274
2026-06-11 13:12:38,277.4069
2026-06-11 13:12:39,280.5912
2026-06-11 13:12:41,283.5901
2026-06-11 13:12:42,286.4295
2026-06-11 13:12:43,289.0552
2026-06-11 13:12:44,291.5072
2026-06-11 13:12:45,293.8036
2026-06-11 13:12:46,295.9868
2026-06-11 13:12:47,298.0888
2026-06-11 13:12:48,299.9939
2026-06-11 13:12:49,301.8159
2026-06-11 13:12:50,303.505
2026-06-11 13:12:51,305.0795
2026-06-11 13:12:52,306.4977
2026-06-11 13:12:53,307.9034
2026-06-11 13:12:54,309.2351
2026-06-11 13:12:55,310.5182
2026-06-11 13:12:56,311.6689
2026-06-11 13:12:57,312.8311
2026-06-11 13:12:58,313.8949
2026-06-11 13:12:59,314.8887
2026-06-11 13:13:00,315.8463
2026-06-11 13:13:01,316.7907
2026-06-11 13:13:02,317.6412
2026-06-11 13:13:03,318.4223
2026-06-11 13:13:04,319.2288
2026-06-11 13:13:05,320.0313
2026-06-11 13:13:06,320.6526
2026-06-11 13:13:07,321.1357
2026-06-11 13:13:08,321.3004
2026-06-11 13:13:09,321.0361
2026-06-11 13:13:10,320.1876
2026-06-11 13:13:11,318.6584
2026-06-11 13:13:12,316.52
2026-06-11 13:13:13,314.0329
2026-06-11 13:13:14,311.2925
2026-06-11 13:13:15,308.5146
2026-06-11 13:13:16,305.9125
2026-06-11 13:13:17,303.5063
